State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), EPA Region, NERC Region, County, County Code, FIPS Code, Source Category, Facility Latitude, Facility Longitude, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Commercial Operation Date, Operating Status, Max Hourly HI Rate (MMBtu/hr)
AL,Greene County,10,CT9,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,SERC,Greene County,AL063,63,Electric Utility,32.6017,-87.7811,Alabama Power Company,Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,5/29/96,Operating,1334.7
AL,Hillabee Energy Center,55411,CT1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Tallapoosa County,AL123,123,Electric Utility,33,-85.9031,"CER Generation, LLC","CER Generation, LLC","Edward F Lesh (604240) (Ended May 10, 2016)<br>Daniel Inemer (606830) (Started May 10, 2016) (Ended Sep 07, 2016)<br>David Gordon (606965) (Started Sep 07, 2016)",Edwin Much (601730),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,10/6/09,Operating,3000
AL,Hillabee Energy Center,55411,CT2,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Tallapoosa County,AL123,123,Electric Utility,33,-85.9031,"CER Generation, LLC","CER Generation, LLC","Edward F Lesh (604240) (Ended May 10, 2016)<br>Daniel Inemer (606830) (Started May 10, 2016) (Ended Sep 07, 2016)<br>David Gordon (606965) (Started Sep 07, 2016)",Edwin Much (601730),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,11/5/09,Operating,3000
AL,Hog Bayou Energy Center,55241,COG01,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Mobile County,AL097,97,Electric Utility,30.7478,-88.0575,"Mobile Energy, LLC","Calpine Operating Services Company, Inc.",Dana McNally (604480),Kathy French (605624),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,3/7/01,Operating,2493
AL,James H Miller Jr,6002,1,"MS1A, MS1B",2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Jefferson County,AL073,73,Electric Utility,33.6319,-87.0597,"Alabama Electric Cooperative, Inc., Alabama Power Company",Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,"Diesel Oil, Pipeline Natural Gas",Wet Limestone,Selective Catalytic Reduction<br>Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,"Catalyst (gold, palladium, or other) used to oxidize mercury (Began Apr 16, 2016)",10/12/78,Operating,11845
AL,James H Miller Jr,6002,2,"MS2A, MS2B",2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Jefferson County,AL073,73,Electric Utility,33.6319,-87.0597,"Alabama Electric Cooperative, Inc., Alabama Power Company",Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,"Diesel Oil, Pipeline Natural Gas",Wet Limestone,Selective Catalytic Reduction<br>Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,"Catalyst (gold, palladium, or other) used to oxidize mercury (Began Apr 16, 2016)",5/1/85,Operating,10117
AL,James H Miller Jr,6002,3,"MS3A, MS3B",2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Jefferson County,AL073,73,Electric Utility,33.6319,-87.0597,Alabama Power Company,Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,"Diesel Oil, Pipeline Natural Gas",Wet Limestone,Selective Catalytic Reduction<br>Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,"Catalyst (gold, palladium, or other) used to oxidize mercury (Began Apr 16, 2016)",5/1/89,Operating,10975
AL,James H Miller Jr,6002,4,"MS4A, MS4B",2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Jefferson County,AL073,73,Electric Utility,33.6319,-87.0597,Alabama Power Company,Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,"Diesel Oil, Pipeline Natural Gas",Wet Limestone,Selective Catalytic Reduction<br>Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,"Catalyst (gold, palladium, or other) used to oxidize mercury (Began Apr 16, 2016)",3/5/91,Operating,11520
AL,McIntosh (7063),7063,**1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Washington County,AL129,129,Electric Utility,31.2546,-88.0299,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Other turbine,Pipeline Natural Gas,,,,,,6/1/91,Operating,850
AL,McIntosh (7063),7063,**2,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Washington County,AL129,129,Electric Utility,31.2546,-88.0299,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,6/18/98,Operating,1423
AL,McIntosh (7063),7063,**3,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Washington County,AL129,129,Electric Utility,31.2546,-88.0299,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,6/28/98,Operating,1423
AL,McIntosh (7063),7063,**4,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Washington County,AL129,129,Electric Utility,31.2546,-88.0299,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,8/26/10,Operating,2200
AL,McIntosh (7063),7063,**5,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Washington County,AL129,129,Electric Utility,31.2546,-88.0299,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,9/8/10,Operating,2200
AL,McWilliams,533,**4,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Covington County,AL039,39,Electric Utility,31.4001,-86.4767,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,8/1/96,Operating,1380
AL,McWilliams,533,**V1,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Covington County,AL039,39,Electric Utility,31.4001,-86.4767,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,7/26/01,Operating,2100
AL,McWilliams,533,**V2,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Covington County,AL039,39,Electric Utility,31.4001,-86.4767,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.",David H Powell (607466),Keith M Stephens (838),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,8/10/01,Operating,2100
AL,Morgan Energy Center,55293,CT-1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Morgan County,AL103,103,Electric Utility,34.6397,-87.0639,"Morgan Energy Center, LLC","Calpine Operating Services Company, Inc.",Michael Gough (2403),Heidi M Whidden (602204),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/12/03,Operating,2236
AL,Morgan Energy Center,55293,CT-2,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Morgan County,AL103,103,Electric Utility,34.6397,-87.0639,"Morgan Energy Center, LLC","Calpine Operating Services Company, Inc.",Michael Gough (2403),Heidi M Whidden (602204),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/7/03,Operating,2236
AL,Morgan Energy Center,55293,CT-3,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Morgan County,AL103,103,Electric Utility,34.6397,-87.0639,"Morgan Energy Center, LLC","Calpine Operating Services Company, Inc.",Michael Gough (2403),Heidi M Whidden (602204),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/9/03,Operating,2236
AL,Plant H. Allen Franklin,7710,1A,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lee County,AL081,81,Electric Utility,32.6094,-85.0961,Southern Company,Georgia Power Company,Larry S Monroe (607509),"Susan B Comensky (605449) (Ended Mar 21, 2016)<br>Nicholas C Sellers (608287) (Started Mar 21, 2016) (Ended Oct 27, 2016)<br>John L Pemberton (608532) (Started Oct 27, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,12/7/01,Operating,2600
AL,Plant H. Allen Franklin,7710,1B,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lee County,AL081,81,Electric Utility,32.6094,-85.0961,Southern Company,Georgia Power Company,Larry S Monroe (607509),"Susan B Comensky (605449) (Ended Mar 21, 2016)<br>Nicholas C Sellers (608287) (Started Mar 21, 2016) (Ended Oct 27, 2016)<br>John L Pemberton (608532) (Started Oct 27, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,12/8/01,Operating,2600
AL,Plant H. Allen Franklin,7710,2A,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lee County,AL081,81,Electric Utility,32.6094,-85.0961,Southern Company,Georgia Power Company,Larry S Monroe (607509),"Susan B Comensky (605449) (Ended Mar 21, 2016)<br>Nicholas C Sellers (608287) (Started Mar 21, 2016) (Ended Oct 27, 2016)<br>John L Pemberton (608532) (Started Oct 27, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,1/9/03,Operating,2600
AL,Plant H. Allen Franklin,7710,2B,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lee County,AL081,81,Electric Utility,32.6094,-85.0961,Southern Company,Georgia Power Company,Larry S Monroe (607509),"Susan B Comensky (605449) (Ended Mar 21, 2016)<br>Nicholas C Sellers (608287) (Started Mar 21, 2016) (Ended Oct 27, 2016)<br>John L Pemberton (608532) (Started Oct 27, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,1/15/03,Operating,2600
AL,Plant H. Allen Franklin,7710,3A,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lee County,AL081,81,Electric Utility,32.6094,-85.0961,Southern Company,Georgia Power Company,Larry S Monroe (607509),"Susan B Comensky (605449) (Ended Mar 21, 2016)<br>Nicholas C Sellers (608287) (Started Mar 21, 2016) (Ended Oct 27, 2016)<br>John L Pemberton (608532) (Started Oct 27, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,1/11/08,Operating,2600
AL,Plant H. Allen Franklin,7710,3B,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lee County,AL081,81,Electric Utility,32.6094,-85.0961,Southern Company,Georgia Power Company,Larry S Monroe (607509),"Susan B Comensky (605449) (Ended Mar 21, 2016)<br>Nicholas C Sellers (608287) (Started Mar 21, 2016) (Ended Oct 27, 2016)<br>John L Pemberton (608532) (Started Oct 27, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,1/18/08,Operating,2600
AL,SABIC Innovative Plastics - Burkville,7698,CC1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Lowndes County,AL085,85,Cogeneration,32.3102,-86.5242,Alabama Power Company,SABIC Innovative Plastics US LLC,John A Curvey (607218),Benjamin T Waits (604479),Phase 2,,Combined cycle,Pipeline Natural Gas,Process Gas,,Dry Low NOx Burners,,,5/16/99,Operating,1365
AL,Tenaska Central Alabama Gen Station,55440,CTGDB1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Autauga County,AL001,1,Electric Utility,32.6503,-86.7386,"Tenaska Alabama II Partners, LP","Tenaska Alabama II Partners, LP",Todd S Jonas (604188),Larry Carlson (603498),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,1/15/03,Operating,2860
AL,Tenaska Central Alabama Gen Station,55440,CTGDB2,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Autauga County,AL001,1,Electric Utility,32.6503,-86.7386,"Tenaska Alabama II Partners, LP","Tenaska Alabama II Partners, LP",Todd S Jonas (604188),Larry Carlson (603498),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,12/8/02,Operating,2860
AL,Tenaska Central Alabama Gen Station,55440,CTGDB3,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Autauga County,AL001,1,Electric Utility,32.6503,-86.7386,"Tenaska Alabama II Partners, LP","Tenaska Alabama II Partners, LP",Todd S Jonas (604188),Larry Carlson (603498),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,3/6/03,Operating,2860
AL,Tenaska Lindsay Hill Generating Station,55271,CT1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Autauga County,AL001,1,Electric Utility,32.6514,-86.7386,"Tenaska Alabama Partners, LP","Tenaska Alabama Partners, LP",Todd S Jonas (604188),Larry Carlson (603498),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,1/15/02,Operating,2405
AL,Tenaska Lindsay Hill Generating Station,55271,CT2,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Autauga County,AL001,1,Electric Utility,32.6514,-86.7386,"Tenaska Alabama Partners, LP","Tenaska Alabama Partners, LP",Todd S Jonas (604188),Larry Carlson (603498),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,1/23/02,Operating,2405
AL,Tenaska Lindsay Hill Generating Station,55271,CT3,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Autauga County,AL001,1,Electric Utility,32.6514,-86.7386,"Tenaska Alabama Partners, LP","Tenaska Alabama Partners, LP",Todd S Jonas (604188),Larry Carlson (603498),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,1/28/02,Operating,2405
AL,Theodore Cogeneration,7721,CC1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Mobile County,AL097,97,Cogeneration,30.5248,-88.1289,Alabama Power Company,Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,10/13/00,Operating,2500
AL,Washington County Cogen (Olin),7697,CC1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Washington County,AL129,129,Cogeneration,31.2622,-88.0052,Alabama Power Company,Alabama Power Company,Larry S Monroe (607509),"Matthew W Bowden (607510) (Ended Mar 17, 2016)<br>Susan B Comensky (605449) (Started Mar 17, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,Process Gas,,Dry Low NOx Burners,,,2/11/99,Operating,1400
AL,Widows Creek,50,7,,2016,"CSNOX, CSSO2G2, ARP, MATS",4,SERC,Jackson County,AL071,71,Electric Utility,34.8825,-85.7547,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,Phase 2 Group 1,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Catalytic Reduction,Electrostatic Precipitator,,9/25/60,Operating (Retired 04/30/2016),5681
AL,Widows Creek,50,8,,2016,"CSNOX, CSSO2G2, ARP, MATS",4,SERC,Jackson County,AL071,71,Electric Utility,34.8825,-85.7547,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,Phase 2 Group 1,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Catalytic Reduction,Wet Scrubber,,6/28/64,Operating (Retired 04/30/2016),6602
AR,Carl Bailey,202,1,,2016,"CSNOXOS, ARP",6,SPP,Woodruff County,AR147,147,Electric Utility,35.2597,-91.3631,Arkansas Electric Cooperative Corporation,Arkansas Electric Cooperative Corporation,Curtis Q Warner (537),Stephen Cain (500535),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,3/15/66,Operating,1436
AR,City Water & Light - City of Jonesboro,56505,SN04,,2016,"CSNOXOS, ARP",6,SPP,Craighead County,AR031,31,Electric Utility,35.8481,-90.7257,Jonesboro City Water and Light,Jonesboro City Water and Light,Jake Rice III (603449),Guy G Bell (603701),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,5/16/00,Operating,469
AR,City Water & Light - City of Jonesboro,56505,SN06,,2016,"CSNOXOS, ARP",6,SPP,Craighead County,AR031,31,Electric Utility,35.8481,-90.7257,Jonesboro City Water and Light,Jonesboro City Water and Light,Jake Rice III (603449),Guy G Bell (603701),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,5/15/03,Operating,469
AR,City Water & Light - City of Jonesboro,56505,SN07,,2016,"CSNOXOS, ARP",6,SPP,Craighead County,AR031,31,Electric Utility,35.8481,-90.7257,Jonesboro City Water and Light,Jonesboro City Water and Light,Jake Rice III (603449),Guy G Bell (603701),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,5/18/07,Operating,468
AR,Dell Power Plant,55340,1,,2016,"ARP, CSNOXOS",6,,Mississippi County,AR093,93,Electric Utility,35.8619,-90.0253,"Associated Electric Cooperative, Inc.","Associated Electric Cooperative, Inc.",Brent A Ross (606546),Tadd Henry (604663),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,5/8/07,Operating,3672.9
AR,Dell Power Plant,55340,2,,2016,"ARP, CSNOXOS",6,,Mississippi County,AR093,93,Electric Utility,35.8619,-90.0253,"Associated Electric Cooperative, Inc.","Associated Electric Cooperative, Inc.",Brent A Ross (606546),Tadd Henry (604663),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/23/07,Operating,4338.5
AR,Flint Creek Power Plant,6138,1,,2016,"ARP, MATS, CSNOXOS",6,,Benton County,AR007,7,Electric Utility,36.2561,-94.5241,"Arkansas Electric Cooperative Corporation, Southwestern Electric Power Company",Southwestern Electric Power Company,John M McManus (1),John C Hendricks (605837),Phase 2,Early Election,Dry bottom wall-fired boiler,Coal,,"Dry Lime FGD (Began Apr 16, 2016)",Low NOx Burner Technology (Dry Bottom only),"Baghouse (Began Apr 16, 2016)<br>Electrostatic Precipitator","Halogenated PAC Sorbent Injection (Began Apr 16, 2016)",1/30/78,Operating,6324
AR,Fulton,7825,CT1,,2016,"ARP, CSNOXOS",6,,Hempstead County,AR057,57,Electric Utility,33.6094,-93.7924,Arkansas Electric Cooperative Corporation,Arkansas Electric Cooperative Corporation,Curtis Q Warner (537),Stephen Cain (500535),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,4/21/01,Operating,1692
AR,Harry D. Mattison Power Plant,56328,1,,2016,"CSNOXOS, ARP",6,,Washington County,AR143,143,Electric Utility,36.1855,-94.2841,Southwestern Electric Power Company,Southwestern Electric Power Company,John M McManus (1),John C Hendricks (605837),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,12/13/07,Operating,1078
AR,Harry D. Mattison Power Plant,56328,2,,2016,"CSNOXOS, ARP",6,,Washington County,AR143,143,Electric Utility,36.1855,-94.2841,Southwestern Electric Power Company,Southwestern Electric Power Company,John M McManus (1),John C Hendricks (605837),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,12/13/07,Operating,1078
AR,Harry D. Mattison Power Plant,56328,3,,2016,"ARP, CSNOXOS",6,,Washington County,AR143,143,Electric Utility,36.1855,-94.2841,,,John M McManus (1),John C Hendricks (605837),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,7/2/07,Operating,1078
AR,Harry D. Mattison Power Plant,56328,4,,2016,"ARP, CSNOXOS",6,,Washington County,AR143,143,Electric Utility,36.1855,-94.2841,,,John M McManus (1),John C Hendricks (605837),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,7/1/07,Operating,1078
AR,Hot Spring  Energy Facility,55418,CT-1,,2016,"ARP, CSNOXOS",6,,Hot Spring County,AR059,59,Electric Utility,34.2963,-92.8683,Entergy Corporation,Entergy Corporation,Peter Norgeot (607938),Myra Glover (500537),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/17/02,Operating,2650
