State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
FL,Charles Larsen Memorial Power Plant,675,**8,,2016,ARP,1406.53,12,65198.81,,0.281,0.0395,18.765,55669.29,936724.167,4,,Polk County,Electric Utility,City of Lakeland - Lakeland Electric,City of Lakeland - Lakeland Electric,"CAIRNOX : Ronald W Kremann (500573) (Ended Aug 11, 2016),CAIROS : Ronald W Kremann (500573) (Ended Aug 11, 2016),ARP : Ronald W Kremann (500573),CSNOXOS : Ronald W Kremann (500573)","CAIRNOX : ,CAIROS : ,ARP : ,CSNOXOS : ",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,28.0491,-81.9238
FL,Crist Electric Generating Plant,641,4,"CS1BYP, CS1FGD",2016,ARP,1797,12,75077.75,,25.558,-0.718,66.208,91508.355,881352.45,4,,Escambia County,Electric Utility,Gulf Power Company,Gulf Power Company,"CAIROS : Larry S Monroe (607509) (Ended Aug 11, 2016),ARP : Larry S Monroe (607509),CSNOXOS : Larry S Monroe (607509),MATS : Larry S Monroe (607509),CAIRNOX : Larry S Monroe (607509) (Ended Aug 11, 2016)","CAIROS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016),ARP : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),CSNOXOS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),MATS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),CAIRNOX : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016)",Phase 2,Phase 1 Group 1,Operating,Tangentially-fired,Coal,"Diesel Oil, Other Oil, Other Solid Fuel, Pipeline Natural Gas",Wet Limestone,Other<br>Selective Non-catalytic Reduction,Electrostatic Precipitator,,30.5661,-87.2289
FL,Crist Electric Generating Plant,641,5,"CS1BYP, CS1FGD",2016,ARP,1737.25,12,78907.5,,25.594,0.3848,67.164,92458.013,856361.675,4,,Escambia County,Electric Utility,Gulf Power Company,Gulf Power Company,"CSNOXOS : Larry S Monroe (607509),CAIRNOX : Larry S Monroe (607509) (Ended Aug 11, 2016),MATS : Larry S Monroe (607509),ARP : Larry S Monroe (607509),CAIROS : Larry S Monroe (607509) (Ended Aug 11, 2016)","CSNOXOS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),CAIRNOX : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016),MATS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),ARP : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),CAIROS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016)",Phase 2,Phase 1 Group 1,Operating,Tangentially-fired,Coal,"Diesel Oil, Other Oil, Other Solid Fuel, Pipeline Natural Gas",Wet Limestone,Other<br>Selective Non-catalytic Reduction,Electrostatic Precipitator,,30.5661,-87.2289
FL,Crist Electric Generating Plant,641,6,"CS1FGD, CS2BYP",2016,ARP,5050,12,979166.25,,261.553,0.4705,526.64,1085129.002,1.03E+07,4,,Escambia County,Electric Utility,Gulf Power Company,Gulf Power Company,"CAIRNOX : Larry S Monroe (607509) (Ended Aug 11, 2016),CSNOXOS : Larry S Monroe (607509),ARP : Larry S Monroe (607509),CAIROS : Larry S Monroe (607509) (Ended Aug 11, 2016),MATS : Larry S Monroe (607509)","CAIRNOX : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016),CSNOXOS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),ARP : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),CAIROS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016),MATS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Coal,"Diesel Oil, Other Oil, Pipeline Natural Gas",Wet Limestone,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Electrostatic Precipitator,,30.5661,-87.2289
FL,Crist Electric Generating Plant,641,7,"CS1FGD, CS2BYP",2016,ARP,6022,12,1909594.5,,522.29,1.5329,1025.061,2146029.229,2.06E+07,4,,Escambia County,Electric Utility,Gulf Power Company,Gulf Power Company,"CAIROS : Larry S Monroe (607509) (Ended Aug 11, 2016),CAIRNOX : Larry S Monroe (607509) (Ended Aug 11, 2016),CSNOXOS : Larry S Monroe (607509),ARP : Larry S Monroe (607509),MATS : Larry S Monroe (607509)","CAIROS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016),CAIRNOX : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016) (Ended Aug 11, 2016),CSNOXOS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),ARP : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016),MATS : James O Vick (706) (Ended May 17, 2016)<br>Richard M Markey (608380) (Started May 17, 2016)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Coal,"Diesel Oil, Other Oil, Pipeline Natural Gas",Wet Limestone,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Electrostatic Precipitator,,30.5661,-87.2289
FL,Crystal River,628,1,,2016,ARP,5421.33,12,710170.88,,2974.971,0.4266,1616.344,821832.985,8010159.748,4,FRCC,Citrus County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","MATS : Jeffrey R Swartz (606808),CSNOXOS : Jeffrey R Swartz (606808),CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),ARP : Jeffrey R Swartz (606808),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016)","MATS : Larry E Hatcher (607637),CSNOXOS : Larry E Hatcher (607637),CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016),ARP : Larry E Hatcher (607637),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,Other Oil,,Low NOx Burner Technology w/ Closed-coupled OFA,Electrostatic Precipitator,,28.9594,-82.7003
FL,Crystal River,628,2,,2016,ARP,4794.34,12,717163.24,,2805.986,0.4652,1570.179,780919.204,7611277.93,4,FRCC,Citrus County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","MATS : Jeffrey R Swartz (606808),CSNOXOS : Jeffrey R Swartz (606808),CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),ARP : Jeffrey R Swartz (606808)","MATS : Larry E Hatcher (607637),CSNOXOS : Larry E Hatcher (607637),CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),ARP : Larry E Hatcher (607637)",Phase 2,Early Election,Operating,Tangentially-fired,Coal,Other Oil,,,Electrostatic Precipitator,,28.9594,-82.7003
FL,Crystal River,628,4,,2016,ARP,7763.26,12,4168831.82,,3144.156,0.066,1410.788,4346020.517,4.24E+07,4,FRCC,Citrus County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","ARP : Jeffrey R Swartz (606808),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CSNOXOS : Jeffrey R Swartz (606808),MATS : Jeffrey R Swartz (606808)","ARP : Larry E Hatcher (607637),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016),CSNOXOS : Larry E Hatcher (607637),MATS : Larry E Hatcher (607637)",Phase 2,Early Election,Operating,Dry bottom wall-fired boiler,Coal,,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Wet Scrubber<br>Electrostatic Precipitator,,28.9594,-82.7003
FL,Crystal River,628,5,,2016,ARP,8222.61,12,4172050.8,,3178.962,0.0691,1491.844,4448499.566,4.34E+07,4,FRCC,Citrus County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","CSNOXOS : Jeffrey R Swartz (606808),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),MATS : Jeffrey R Swartz (606808),ARP : Jeffrey R Swartz (606808),CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016)","CSNOXOS : Larry E Hatcher (607637),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),MATS : Larry E Hatcher (607637),ARP : Larry E Hatcher (607637),CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016)",Phase 2,Early Election,Operating,Dry bottom wall-fired boiler,Coal,,Wet Lime FGD,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Wet Scrubber<br>Electrostatic Precipitator,,28.9594,-82.7003
FL,Curtis H. Stanton Energy Center,564,1,,2016,ARP,4977.52,12,1601269.29,,928.214,0.2429,1932.858,1495288.162,1.50E+07,4,SERC,Orange County,Electric Utility,"Florida Municipal Power Agency, Kissimmee Utility Authority, Orlando Utilities Commission",Orlando Utilities Commission,"ARP : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),MATS : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CAIROS : Jan C Aspuru (603397) (Ended Aug 11, 2016),CSNOXOS : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CAIRNOX : Jan C Aspuru (603397) (Ended Aug 11, 2016)","ARP : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),MATS : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CAIROS : Chip Merriam (606461) (Ended Aug 11, 2016),CSNOXOS : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CAIRNOX : Chip Merriam (606461) (Ended Aug 11, 2016)",Phase 2,Phase 2 Group 1,Operating,Dry bottom wall-fired boiler,Coal,Pipeline Natural Gas,Wet Lime FGD,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,28.4836,-81.1686
FL,Curtis H. Stanton Energy Center,564,2,,2016,ARP,7937.45,12,3046613.98,,1701.235,0.1217,1829.872,2920205.086,2.94E+07,4,SERC,Orange County,Electric Utility,"Florida Municipal Power Agency, Orlando Utilities Commission",Orlando Utilities Commission,"MATS : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),ARP : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CSNOXOS : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CAIRNOX : Jan C Aspuru (603397) (Ended Aug 11, 2016),CAIROS : Jan C Aspuru (603397) (Ended Aug 11, 2016)","MATS : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),ARP : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CSNOXOS : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CAIRNOX : Chip Merriam (606461) (Ended Aug 11, 2016),CAIROS : Chip Merriam (606461) (Ended Aug 11, 2016)",Phase 2,,Operating,Dry bottom wall-fired boiler,Coal,"Other Gas, Pipeline Natural Gas",Wet Lime FGD,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Electrostatic Precipitator,,28.4836,-81.1686
FL,Curtis H. Stanton Energy Center,564,CCB,,2016,ARP,7583.91,12,1657520.75,,3.371,0.0047,23.256,667766.982,1.12E+07,4,SERC,Orange County,Electric Utility,Orlando Utilities Commission,Orlando Utilities Commission,"ARP : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CAIRNOX : Jan C Aspuru (603397) (Ended Aug 11, 2016),MATS : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CSNOXOS : Jan C Aspuru (603397) (Ended Oct 14, 2016)<br>Chip Merriam (606461) (Started Oct 14, 2016),CAIROS : Jan C Aspuru (603397) (Ended Aug 11, 2016)","ARP : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CAIRNOX : Chip Merriam (606461) (Ended Aug 11, 2016),MATS : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CSNOXOS : Chip Merriam (606461) (Ended Oct 14, 2016)<br>Jan C Aspuru (603397) (Started Oct 14, 2016),CAIROS : Chip Merriam (606461) (Ended Aug 11, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,28.4836,-81.1686
FL,Debary,6046,**10,,2016,ARP,64.05,12,3381.18,,0.971,0.139,3.069,3742.31,46119.231,4,FRCC,Volusia County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","ARP : Jeffrey R Swartz (606808),CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CSNOXOS : Jeffrey R Swartz (606808)","ARP : Larry E Hatcher (607637),CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),CSNOXOS : Larry E Hatcher (607637)",Phase 2,,Operating,Combustion turbine,Diesel Oil,,,Water Injection,,,28.9047,-81.3319
FL,Debary,6046,**7,,2016,ARP,728.06,12,43283.63,,0.574,0.0836,23.761,34860.154,579473.216,4,FRCC,Volusia County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CSNOXOS : Jeffrey R Swartz (606808),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),ARP : Jeffrey R Swartz (606808)","CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016),CSNOXOS : Larry E Hatcher (607637),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),ARP : Larry E Hatcher (607637)",Phase 2,,Operating,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,Water Injection,,,28.9047,-81.3319
FL,Debary,6046,**8,,2016,ARP,872.91,12,51894.58,,0.412,0.0804,28.085,42402.052,710022.734,4,FRCC,Volusia County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),CSNOXOS : Jeffrey R Swartz (606808),ARP : Jeffrey R Swartz (606808)","CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016),CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),CSNOXOS : Larry E Hatcher (607637),ARP : Larry E Hatcher (607637)",Phase 2,,Operating,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,Water Injection,,,28.9047,-81.3319
FL,Debary,6046,**9,,2016,ARP,805.89,12,49165.37,,0.561,0.075,24.384,39840.501,664128.274,4,FRCC,Volusia County,Electric Utility,"Duke Energy Florida, LLC","Duke Energy Florida, LLC","CAIROS : Jeffrey R Swartz (606808) (Ended Aug 11, 2016),ARP : Jeffrey R Swartz (606808),CSNOXOS : Jeffrey R Swartz (606808),CAIRNOX : Jeffrey R Swartz (606808) (Ended Aug 11, 2016)","CAIROS : Larry E Hatcher (607637) (Ended Aug 11, 2016),ARP : Larry E Hatcher (607637),CSNOXOS : Larry E Hatcher (607637),CAIRNOX : Larry E Hatcher (607637) (Ended Aug 11, 2016)",Phase 2,,Operating,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,Water Injection,,,28.9047,-81.3319
FL,Deerhaven,663,B1,,2016,ARP,6346.5,12,202165.75,,2.728,0.1343,161.366,139749.725,2349851.1,4,FRCC,Alachua County,Electric Utility,Gainesville Regional Utilities,Gainesville Regional Utilities,"ARP : Melissa C Jones (605542),CAIROS : Melissa C Jones (605542) (Ended Aug 11, 2016),CSNOXOS : Melissa C Jones (605542),MATS : Melissa C Jones (605542),CAIRNOX : Melissa C Jones (605542) (Ended Aug 11, 2016)","ARP : Daniel F Sweat (607631),CAIROS : Daniel F Sweat (607631) (Ended Aug 11, 2016),CSNOXOS : Daniel F Sweat (607631),MATS : Daniel F Sweat (607631),CAIRNOX : Daniel F Sweat (607631) (Ended Aug 11, 2016)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,29.7586,-82.3883
FL,Deerhaven,663,B2,,2016,ARP,6367.75,12,675939,,349.48,0.2318,737.574,683555.775,6664324.65,4,FRCC,Alachua County,Electric Utility,Gainesville Regional Utilities,Gainesville Regional Utilities,"ARP : Melissa C Jones (605542),MATS : Melissa C Jones (605542),CAIRNOX : Melissa C Jones (605542) (Ended Aug 11, 2016),CAIROS : Melissa C Jones (605542) (Ended Aug 11, 2016),CSNOXOS : Melissa C Jones (605542)","ARP : Daniel F Sweat (607631),MATS : Daniel F Sweat (607631),CAIRNOX : Daniel F Sweat (607631) (Ended Aug 11, 2016),CAIROS : Daniel F Sweat (607631) (Ended Aug 11, 2016),CSNOXOS : Daniel F Sweat (607631)",Phase 2,Early Election,Operating,Dry bottom wall-fired boiler,Coal,Pipeline Natural Gas,Dry Lime FGD,Selective Catalytic Reduction<br>Overfire Air,Electrostatic Precipitator,,29.7586,-82.3883
FL,Deerhaven,663,CT3,,2016,ARP,116,12,6064,,0.024,0.0424,1.179,4737.45,79719.75,4,FRCC,Alachua County,Electric Utility,Gainesville Regional Utilities,Gainesville Regional Utilities,"CSNOXOS : Melissa C Jones (605542),ARP : Melissa C Jones (605542),CAIRNOX : Melissa C Jones (605542) (Ended Aug 11, 2016),CAIROS : Melissa C Jones (605542) (Ended Aug 11, 2016),MATS : Melissa C Jones (605542)","CSNOXOS : Daniel F Sweat (607631),ARP : Daniel F Sweat (607631),CAIRNOX : Daniel F Sweat (607631) (Ended Aug 11, 2016),CAIROS : Daniel F Sweat (607631) (Ended Aug 11, 2016),MATS : Daniel F Sweat (607631)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,29.7586,-82.3883
FL,Deerhaven Renewable Energy Center,57241,BFB1,,2016,ARP,562.37,12,41046.48,,1.308,0.0685,21.148,65829.75,634316.337,4,,Alachua County,Electric Utility,"Gainesville Renewable Energy Center, LLC","Gainesville Renewable Energy Center, LLC","CSNOXOS : Leonard J Fagan (968),ARP : Leonard J Fagan (968),CAIRNOX : Leonard J Fagan (968) (Ended Aug 11, 2016)","CSNOXOS : ,ARP : ,CAIRNOX : ",Phase 2,,Operating,Bubbling fluidized bed boiler,Wood,,Dry Sorbent Injection,Selective Catalytic Reduction,Baghouse,,29.7675,-82.3964
FL,Fort Myers,612,FMCT2A,,2016,ARP,6038.93,12,1275604.15,,2.722,0.0284,107.028,539120.267,9071824.367,4,,Lee County,Electric Utility,Florida Power & Light Company,Florida Power & Light Company,"ARP : Christian Kiernan (606322),CSNOXOS : Christian Kiernan (606322),CAIRNOX : Christian Kiernan (606322) (Ended Aug 11, 2016),CAIROS : Christian Kiernan (606322) (Ended Aug 11, 2016)","ARP : Roxane R Kennedy (603566),CSNOXOS : Roxane R Kennedy (603566),CAIRNOX : Roxane R Kennedy (603566) (Ended Aug 11, 2016),CAIROS : Roxane R Kennedy (603566) (Ended Aug 11, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,26.6967,-81.7831
FL,Fort Myers,612,FMCT2B,,2016,ARP,7479.21,12,1578000.79,,3.336,0.0333,162.129,660856.023,1.11E+07,4,,Lee County,Electric Utility,Florida Power & Light Company,Florida Power & Light Company,"CAIRNOX : Christian Kiernan (606322) (Ended Aug 11, 2016),ARP : Christian Kiernan (606322),CAIROS : Christian Kiernan (606322) (Ended Aug 11, 2016),CSNOXOS : Christian Kiernan (606322)","CAIRNOX : Roxane R Kennedy (603566) (Ended Aug 11, 2016),ARP : Roxane R Kennedy (603566),CAIROS : Roxane R Kennedy (603566) (Ended Aug 11, 2016),CSNOXOS : Roxane R Kennedy (603566)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,26.6967,-81.7831
FL,Fort Myers,612,FMCT2C,,2016,ARP,7985.32,12,1712151.63,,3.574,0.0302,168.728,707912.014,1.19E+07,4,,Lee County,Electric Utility,Florida Power & Light Company,Florida Power & Light Company,"CAIRNOX : Christian Kiernan (606322) (Ended Aug 11, 2016),CSNOXOS : Christian Kiernan (606322),CAIROS : Christian Kiernan (606322) (Ended Aug 11, 2016),ARP : Christian Kiernan (606322)","CAIRNOX : Roxane R Kennedy (603566) (Ended Aug 11, 2016),CSNOXOS : Roxane R Kennedy (603566),CAIROS : Roxane R Kennedy (603566) (Ended Aug 11, 2016),ARP : Roxane R Kennedy (603566)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,26.6967,-81.7831
FL,Fort Myers,612,FMCT2D,,2016,ARP,7231.57,12,1531020.7,,3.255,0.0326,157.283,644700.693,1.08E+07,4,,Lee County,Electric Utility,Florida Power & Light Company,Florida Power & Light Company,"CAIRNOX : Christian Kiernan (606322) (Ended Aug 11, 2016),CAIROS : Christian Kiernan (606322) (Ended Aug 11, 2016),ARP : Christian Kiernan (606322),CSNOXOS : Christian Kiernan (606322)","CAIRNOX : Roxane R Kennedy (603566) (Ended Aug 11, 2016),CAIROS : Roxane R Kennedy (603566) (Ended Aug 11, 2016),ARP : Roxane R Kennedy (603566),CSNOXOS : Roxane R Kennedy (603566)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,26.6967,-81.7831
FL,Fort Myers,612,FMCT2E,,2016,ARP,7951.86,12,1708327.04,,3.607,0.0285,164.402,714422.564,1.20E+07,4,,Lee County,Electric Utility,Florida Power & Light Company,Florida Power & Light Company,"CAIROS : Christian Kiernan (606322) (Ended Aug 11, 2016),CAIRNOX : Christian Kiernan (606322) (Ended Aug 11, 2016),ARP : Christian Kiernan (606322),CSNOXOS : Christian Kiernan (606322)","CAIROS : Roxane R Kennedy (603566) (Ended Aug 11, 2016),CAIRNOX : Roxane R Kennedy (603566) (Ended Aug 11, 2016),ARP : Roxane R Kennedy (603566),CSNOXOS : Roxane R Kennedy (603566)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,26.6967,-81.7831
FL,Fort Myers,612,FMCT2F,,2016,ARP,7445.9,12,1567737.23,,3.283,0.0329,160.186,650281.714,1.09E+07,4,,Lee County,Electric Utility,Florida Power & Light Company,Florida Power & Light Company,"CSNOXOS : Christian Kiernan (606322),CAIROS : Christian Kiernan (606322) (Ended Aug 11, 2016),ARP : Christian Kiernan (606322),CAIRNOX : Christian Kiernan (606322) (Ended Aug 11, 2016)","CSNOXOS : Roxane R Kennedy (603566),CAIROS : Roxane R Kennedy (603566) (Ended Aug 11, 2016),ARP : Roxane R Kennedy (603566),CAIRNOX : Roxane R Kennedy (603566) (Ended Aug 11, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,26.6967,-81.7831
