State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
AL,E B Harris Generating Plant,7897,1B,,2017,ARP,5789.5,12,1418725.25,,2.896,0.0156,51.903,573748.35,9654341.525,4,,Autauga County,Electric Utility,Southern Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSSO2G2 : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSNOXOS : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSOSG2 : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSNOX : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,32.3814,-86.5736
AL,E B Harris Generating Plant,7897,2A,,2017,ARP,5320.75,12,1343878.5,,2.711,0.0152,48.224,537074.55,9037271.875,4,,Autauga County,Electric Utility,Southern Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSSO2G2 : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSNOXOS : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSOSG2 : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSNOX : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,32.3814,-86.5736
AL,E B Harris Generating Plant,7897,2B,,2017,ARP,5032.5,12,1285731,,2.571,0.0155,45.581,509280.475,8569602.2,4,,Autauga County,Electric Utility,Southern Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSSO2G2 : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSNOXOS : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSOSG2 : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017),CSNOX : John L Pemberton (608532) (Ended Jun 30, 2017)<br>Circe Starks (602440) (Started Jun 30, 2017)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,32.3814,-86.5736
AL,E C Gaston,26,1,CS0CAN,2017,ARP,1986,12,294770.25,,22.509,0.1297,196.581,176706.079,2972325.65,4,SERC,Shelby County,Electric Utility,"Alabama Power Company, Georgia Power Company, Southern Company",Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Coal,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,33.2442,-86.4567
AL,E C Gaston,26,2,CS0CAN,2017,ARP,3351.75,12,433512.25,,336.214,0.1439,350.943,287672.671,4608352.475,4,SERC,Shelby County,Electric Utility,"Alabama Power Company, Georgia Power Company, Southern Company",Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Coal,,Low NOx Burner Technology (Dry Bottom only),Baghouse<br>Electrostatic Precipitator,,33.2442,-86.4567
AL,E C Gaston,26,3,CS0CBN,2017,ARP,3155.75,12,437672.5,,62.655,0.1275,307.834,281632.531,4712028.475,4,SERC,Shelby County,Electric Utility,"Alabama Power Company, Georgia Power Company, Southern Company",Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Coal,,Low NOx Burner Technology (Dry Bottom only),Baghouse<br>Electrostatic Precipitator,,33.2442,-86.4567
AL,E C Gaston,26,4,CS0CBN,2017,ARP,3274,12,365215.75,,91.56,0.1199,236.165,221165.72,3650412.3,4,SERC,Shelby County,Electric Utility,"Alabama Power Company, Georgia Power Company, Southern Company",Alabama Power Company,"CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449),ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Coal,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,33.2442,-86.4567
AL,E C Gaston,26,5,"MS5A, MS5B",2017,ARP,5605,12,3816734.75,,2387.352,0.0752,1632.184,4354987.875,4.26E+07,4,SERC,Shelby County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Pipeline Natural Gas,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,"Halogenated PAC Sorbent Injection<br>Catalyst (gold, palladium, or other) used to oxidize mercury",33.2442,-86.4567
AL,Gadsden,7,1,CS0BAN,2017,ARP,6193.75,12,,1512560.5,7.055,0.1106,118.562,127003.393,2141968.35,4,SERC,Etowah County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,Phase 1 Group 1,Operating,Tangentially-fired,Pipeline Natural Gas,,,,"Electrostatic Precipitator (Retired Jan 31, 2017)",,34.0128,-85.9708
AL,Gadsden,7,2,CS0BAN,2017,ARP,2856.75,12,,758128.25,3.784,0.1207,68.369,66724.132,1124609.625,4,SERC,Etowah County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,Phase 1 Group 1,Operating,Tangentially-fired,Pipeline Natural Gas,,,,"Electrostatic Precipitator (Retired Jan 31, 2017)",,34.0128,-85.9708
AL,Gorgas,8,10,CS0DCN,2017,ARP,6478.75,12,3816113.25,,1030.438,0.1598,2898.006,3937617.431,3.84E+07,4,SERC,Walker County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,Diesel Oil,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,"Halogenated PAC Sorbent Injection<br>Catalyst (gold, palladium, or other) used to oxidize mercury",33.6446,-87.2003
AL,Gorgas,8,8,CS0DCN,2017,ARP,2915.5,12,315249,,81.806,0.2198,413.486,347757.218,3389447.375,4,SERC,Walker County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,Diesel Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA,Electrostatic Precipitator<br>Baghouse,Halogenated PAC Sorbent Injection,33.6446,-87.2003
AL,Gorgas,8,9,CS0DCN,2017,ARP,7303.75,12,736192,,183.511,0.1843,795.623,795390.788,7752344.075,4,SERC,Walker County,Electric Utility,Alabama Power Company,Alabama Power Company,"CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449),MATS : Susan B Comensky (605449),ARP : Susan B Comensky (605449)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,Diesel Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA,Electrostatic Precipitator<br>Baghouse,Halogenated PAC Sorbent Injection,33.6446,-87.2003
AL,Greene County,10,1,CS0EBN,2017,ARP,3912,12,350762,,1.054,0.1063,206.253,208765.225,3512858.375,4,SERC,Greene County,Electric Utility,"Alabama Power Company, Mississippi Power Company",Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,Phase 2 Group 2,Operating,Cell burner boiler,Pipeline Natural Gas,,,Low NOx Cell Burner,,,32.6017,-87.7811
AL,Greene County,10,2,CS0EBN,2017,ARP,6142.75,12,541064,,1.63,0.1126,339.334,322869.85,5432866.45,4,SERC,Greene County,Electric Utility,"Alabama Power Company, Mississippi Power Company",Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,Phase 2 Group 1,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,Low NOx Burner Technology (Dry Bottom only),,,32.6017,-87.7811
AL,Greene County,10,CT10,,2017,ARP,140.25,12,7406,,0.256,0.0836,4.158,6819.806,100082.325,4,SERC,Greene County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,32.6017,-87.7811
AL,Greene County,10,CT2,,2017,ARP,126,12,6719.25,,0.243,0.086,3.803,6252.609,92676.475,4,SERC,Greene County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,32.6017,-87.7811
AL,Greene County,10,CT3,,2017,ARP,45,12,2205,,0.144,0.0759,1.111,2193.2,31048.925,4,SERC,Greene County,Electric Utility,Alabama Power Company,Alabama Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Susan B Comensky (605449),CSSO2G2 : Susan B Comensky (605449),CSNOXOS : Susan B Comensky (605449),CSOSG2 : Susan B Comensky (605449),CSNOX : Susan B Comensky (605449)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,32.6017,-87.7811
